id,customer_id,order_date,sku_id,price,qty_ordered,before_discount,discount_amount,after_discount,is_gross,is_valid,is_net,payment_id,payment_method,sku_name,base_price,cogs,category,registered_date
ODR7941465123v,C816287L,2022-02-05,P423958,208800,2,417600,0,417600,1,0,0,1,cod,GA_C-468-120505,226200,140244,Women Fashion,2022-05-18
ODR4657488380y,C512943L,2022-04-16,P859391,139200,3,417600,0,417600,1,1,1,1,cod,AKL_A131138790-SS-122-17,139200,104400,Women Fashion,2021-09-01
ODR3192885816x,C636068L,2022-01-23,P573715,417542,1,417542,0,417542,1,1,1,1,cod,tmx_wtch_T2N533,521942,407102,Women Fashion,2022-01-26
ODR4111691801w,C274315L,2021-05-10,P666317,417310,1,417310,0,417310,1,0,0,4,Payaxis,SNU_ op16l-155A,417310,271208,Women Fashion,2021-09-13
ODR2217903438e,C864410L,2022-06-03,P319315,417020,1,417020,0,417020,1,0,0,4,Payaxis,head_273406-UK 10,417020,346086,Men Fashion,2021-11-15
ODR4967932874u,C864410L,2022-07-27,P877240,417020,1,417020,0,417020,1,1,0,7,Easypay,head_273406-UK 11,417020,283562,Men Fashion,2021-11-15
ODR7299380062d,C316209L,2022-06-29,P402840,415280,1,415280,0,415280,1,1,0,3,customercredit,Timex_TW2P61600,443120,394342,Men Fashion,2022-05-26
ODR3284665009k,C425987L,2021-07-16,P504425,414700,1,414700,0,414700,1,1,0,1,cod,casio_MTP-E303L-7AVDF,414700,356642,Men Fashion,2021-07-19
ODR4278280889o,C453519L,2022-02-05,P629836,413540,1,413540,0,413540,1,1,1,1,cod,plk_DWI/ 941 344_76,413540,248124,School & Education,2022-05-01
ODR4081374234f,C213587L,2022-05-17,P629836,413540,1,413540,0,413540,1,1,0,1,cod,plk_DWI/ 941 344_76,413540,248124,School & Education,2022-05-28
ODR5002798500y,C492850L,2021-08-10,P415104,206596,2,413192,0,413192,1,1,1,4,Payaxis,MEGUIAR_X1030EU,206596,161124,Others,2021-07-09
ODR9588677269c,C350869L,2022-07-21,P173440,412496,1,412496,0,412496,1,0,0,1,cod,JBS_hcd-HON-020,449500,328106,Home & Living,2022-07-04
ODR3578131965b,C266788L,2022-06-20,P632123,411800,1,411800,0,411800,1,1,1,4,Payaxis,SFEVER_GU378HB18MA4KNAFAMZ,411800,345912,Beauty & Grooming,2022-06-06
ODR5092892781r,C393272L,2022-07-03,P645340,411800,1,411800,0,411800,1,0,0,4,Payaxis,BParcel_Q7S WITH Webcam 2G+8G-BLACK,411800,333558,Computing,2022-03-02
ODR2052932491a,C571352L,2022-12-03,P631722,409422,1,409422,0,409422,1,1,1,1,cod,ST_M8820_73,409422,315230,Appliances,2022-03-12
ODR8624303928d,C790783L,2022-05-24,P133080,407160,1,407160,0,407160,1,1,1,1,cod,Herbo Natural_30,407160,293132,Health & Sports,2021-09-21
ODR9295329783f,C713425L,2022-07-05,P788145,406000,1,406000,0,406000,1,0,0,1,cod,BParcel_Q7 2G+8G-BLACK,406000,304500,Entertainment,2021-09-21
ODR3430855209h,C374672L,2021-07-10,P673855,406000,1,406000,0,406000,1,1,0,1,cod,Fidato_537-904-W-45,406000,332920,Men Fashion,2021-07-17
ODR1471175330o,C868378L,2021-08-16,P898417,406000,1,406000,0,406000,1,0,0,9,mygateway,corio_c101223-45,406000,353220,Men Fashion,2021-08-18
ODR7565116662f,C374672L,2021-08-25,P886999,406000,1,406000,0,406000,1,1,0,1,cod,Fidato_537-904-W-brown-41,406000,276080,Men Fashion,2021-07-17
ODR2968474923o,C182629L,2021-12-14,P837603,406000,1,406000,0,406000,1,1,1,1,cod,Q&Q_DE02J502Y,406000,276080,Men Fashion,2021-07-24
ODR1605333682k,C374672L,2021-12-30,P128276,406000,1,406000,0,406000,1,1,0,1,cod,Fidato_537-904-W-40,406000,324800,Men Fashion,2021-07-17
ODR8971262001k,C910877L,2022-01-17,P730840,406000,1,406000,0,406000,1,0,0,1,cod,Fidato_549-872-B-40,406000,267960,Men Fashion,2022-01-19
ODR2266317422p,C412936L,2022-04-18,P964141,406000,1,406000,0,406000,1,0,0,1,cod,corio_C 101150-45,406000,308560,Others,2021-07-16
ODR6904035318k,C996508L,2021-07-27,P840720,81200,5,406000,0,406000,1,1,0,1,cod,Karak_Honey 1 Kg_discounted,81200,71456,Soghaat,2021-07-10
ODR3192122891p,C126672L,2021-01-12,P775971,406000,1,406000,0,406000,1,0,0,1,cod,naushemian_#0037-M,406000,292320,Women Fashion,2021-12-18
ODR4748220082x,C741634L,2022-04-27,P295127,203000,2,406000,0,406000,1,1,1,1,cod,GA_CL-230-B-136065,203000,178640,Women Fashion,2021-07-09
ODR9796365084d,C892699L,2022-12-01,P226235,406000,1,406000,0,406000,1,1,1,1,cod,palwasha_SKU011,406000,251720,Women Fashion,2021-12-10
ODR5935374871t,C195614L,2022-07-31,P660943,202942,2,405884,0,405884,1,1,0,1,cod,Telemall_MM-PC-0008,202942,152192,Health & Sports,2022-07-18
ODR5802459365i,C189483L,2021-09-22,P333128,405710,1,405710,0,405710,1,1,0,1,cod,unze_GS5632 -Brown-6,405710,263668,Men Fashion,2021-07-22
ODR4186864844u,C528351L,2022-06-18,P478155,405420,1,405420,0,405420,1,0,0,1,cod,Dermalogica_666151001909,405420,332398,Beauty & Grooming,2022-06-09
ODR4699160818x,C668516L,2022-06-21,P348769,405420,1,405420,0,405420,1,1,1,1,cod,GA_FE-68-141243,405420,255374,Women Fashion,2022-06-11
ODR3366996167c,C781213L,2022-08-05,P962651,405420,1,405420,0,405420,1,1,0,1,cod,AKL_A132138255_GFSU1344-M,405420,243252,Women Fashion,2021-08-23
ODR5157070723k,C945606L,2021-12-28,P870886,405130,1,405130,0,405130,1,1,0,1,cod,b&d_Vacuum Cleaner VM1430,401070,332862,Appliances,2021-12-14
ODR5867571533v,C245316L,2022-05-27,P121144,202420,2,404840,0,404840,1,1,0,1,cod,GA_GT-01-141173,202420,178118,Women Fashion,2022-05-16
ODR3616191030p,C960526L,2021-05-09,P657864,403100,1,403100,0,403100,1,1,1,3,customercredit,hijabh_0121-C-752 (1)-56,403100,245862,Women Fashion,2021-09-24
ODR4299217054h,C545786L,2022-01-04,P215611,403100,1,403100,0,403100,1,0,0,1,cod,sanasafinaz_SS-2B,403100,342606,Women Fashion,2022-04-11
ODR5258945639u,C298406L,2022-01-14,P504571,403100,1,403100,0,403100,1,1,1,1,cod,hijabh_0120-P-827-54,403100,266046,Women Fashion,2021-08-21
ODR3372377561w,C874790L,2022-03-16,P527104,403100,1,403100,0,403100,1,0,0,7,Easypay,sanasafinaz_SS-1A,403100,310358,Women Fashion,2022-02-10
ODR2365956861y,C271561L,2022-03-22,P633207,403100,1,403100,0,403100,1,0,0,7,Easypay,SanaSafinaz_SS-6A,403100,298294,Women Fashion,2022-03-06
ODR8834882481v,C685247L,2022-03-23,P633207,403100,1,403100,0,403100,1,0,0,1,cod,SanaSafinaz_SS-6A,403100,298294,Women Fashion,2022-03-17
ODR1631307151n,C699837L,2022-03-26,P140542,403100,1,403100,0,403100,1,1,1,1,cod,SanaSafinaz_SS-2A,403100,342606,Women Fashion,2022-01-27
ODR2739452780a,C318908L,2022-04-21,P527104,403100,1,403100,0,403100,1,0,0,1,cod,sanasafinaz_SS-1A,403100,310358,Women Fashion,2022-04-04
ODR7946942922o,C360321L,2022-04-23,P140542,403100,1,403100,0,403100,1,1,1,1,cod,SanaSafinaz_SS-2A,403100,342606,Women Fashion,2022-03-22
ODR7262799637a,C754495L,2022-04-30,P633207,403100,1,403100,0,403100,1,0,0,1,cod,SanaSafinaz_SS-6A,403100,298294,Women Fashion,2021-07-11
ODR9955971177q,C370534L,2022-05-13,P787667,403100,1,403100,0,403100,1,1,1,1,cod,sanasafinaz_SS-5B,403100,306356,Women Fashion,2022-05-22
ODR4311531716z,C378820L,2022-05-16,P633207,403100,1,403100,0,403100,1,0,0,4,Payaxis,SanaSafinaz_SS-6A,403100,298294,Women Fashion,2022-05-12
ODR1430981890i,C116160L,2022-10-05,P650191,403100,1,403100,0,403100,1,0,0,1,cod,sanasafinaz_SS-3A,403100,290232,Women Fashion,2022-05-05
ODR6790574594t,C956206L,2022-11-04,P891517,403100,1,403100,0,403100,1,0,0,7,Easypay,sanasafinaz_SS-1B,403100,334544,Women Fashion,2022-04-15
ODR3407173585y,C213152L,2022-11-05,P140542,403100,1,403100,0,403100,1,1,0,3,customercredit,SanaSafinaz_SS-2A,403100,342606,Women Fashion,2022-03-23
ODR9989082613a,C864846L,2022-12-05,P650191,403100,1,403100,0,403100,1,1,0,1,cod,sanasafinaz_SS-3A,403100,290232,Women Fashion,2021-11-08
ODR2604470987j,C881371L,2022-12-07,P633207,403100,1,403100,0,403100,1,0,0,7,Easypay,SanaSafinaz_SS-6A,403100,298294,Women Fashion,2022-07-12
ODR9539666339n,C149387L,2021-02-07,P707435,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Nchant FOR Olive,319000,277530,Beauty & Grooming,2021-07-21
ODR5741030587k,C248469L,2021-02-08,P236646,400200,1,400200,0,400200,1,1,0,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-07-20
ODR1475230603o,C604951L,2021-02-09,P202781,400200,1,400200,0,400200,1,1,0,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-09-19
ODR8694679003i,C545162L,2021-03-07,P470236,400200,1,400200,0,400200,1,1,0,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-07-19
ODR1819120804d,C425949L,2021-03-08,P470236,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-08-08
ODR9669707464n,C592986L,2021-03-10,P703287,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Nlight FOR creamy,400200,292146,Beauty & Grooming,2021-10-04
ODR7871599685b,C985407L,2021-03-12,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-12-12
ODR6882237180p,C191651L,2021-04-07,P202781,400200,1,400200,0,400200,1,1,1,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-07-13
ODR2698140325j,C487379L,2021-04-10,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-10-25
ODR6508660341n,C200501L,2021-05-08,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-08-14
ODR5946769432g,C553033L,2021-06-08,P236646,400200,1,400200,0,400200,1,0,0,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-08-23
ODR2343268072i,C221507L,2021-06-09,P470236,400200,1,400200,0,400200,1,0,0,9,mygateway,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-09-17
ODR1432592547x,C247915L,2021-06-10,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-10-25
ODR7744681821a,C307212L,2021-07-08,P236646,400200,1,400200,0,400200,1,1,0,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-08-10
ODR5775169844f,C580970L,2021-07-09,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-09-21
ODR3926386132f,C576765L,2021-07-10,P470236,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-10-22
ODR9676420233p,C198663L,2021-07-21,P470236,400200,1,400200,0,400200,1,0,0,9,mygateway,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-07-04
ODR8521417304z,C333086L,2021-07-23,P470236,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-07-23
ODR6802502073l,C814447L,2021-07-24,P202781,400200,1,400200,0,400200,1,1,1,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-07-09
ODR9995077663x,C351295L,2021-07-25,P136796,400200,1,400200,0,400200,1,1,1,1,cod,nabila_NTICE FOR Almond,261000,161820,Beauty & Grooming,2021-07-04
ODR1182920461i,C405771L,2021-07-30,P470236,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-07-06
ODR4581460838j,C248469L,2021-07-31,P202781,400200,1,400200,0,400200,1,0,0,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-07-20
ODR8438937164x,C236335L,2021-08-09,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-09-12
ODR6234827809l,C505925L,2021-08-12,P470236,400200,1,400200,0,400200,1,1,0,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-12-22
ODR6365240158x,C713207L,2021-08-14,P707435,400200,1,400200,0,400200,1,0,0,1,cod,nabila_Nchant FOR Olive,319000,277530,Beauty & Grooming,2021-08-27
ODR6278477150i,C118068L,2021-08-18,P202781,400200,1,400200,0,400200,1,0,0,9,mygateway,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-08-09
ODR2227559266n,C166448L,2021-08-21,P470236,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-08-05
ODR9976240876s,C239306L,2021-08-22,P202781,400200,1,400200,0,400200,1,1,1,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-07-21
ODR7510211540m,C230401L,2021-08-30,P707435,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Nchant FOR Olive,319000,277530,Beauty & Grooming,2021-08-22
ODR5975275466a,C673861L,2021-09-08,P236646,400200,1,400200,0,400200,1,1,0,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-08-01
ODR5175128471b,C191651L,2021-09-09,P202781,400200,1,400200,0,400200,1,1,1,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-07-13
ODR8056078712y,C286374L,2021-09-12,P470236,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-12-04
ODR2579336155b,C491617L,2021-09-22,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-09-27
ODR5031018656r,C149914L,2021-09-25,P202781,400200,1,400200,0,400200,1,1,1,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-09-07
ODR3665057201r,C991995L,2021-09-27,P470236,400200,1,400200,0,400200,1,1,0,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-09-09
ODR9784923274r,C991995L,2021-09-28,P470236,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-09-09
ODR4750443192f,C717679L,2021-10-13,P894504,400200,1,400200,0,400200,1,1,1,1,cod,braun_10000893_SE5680 BFS MEA,400200,272136,Beauty & Grooming,2021-10-13
ODR9915060277o,C199781L,2021-10-14,P703287,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Nlight FOR creamy,400200,292146,Beauty & Grooming,2021-10-25
ODR5454458069y,C199781L,2021-10-18,P703287,400200,1,400200,0,400200,1,1,0,1,cod,nabila_Nlight FOR creamy,400200,292146,Beauty & Grooming,2021-10-25
ODR2768033433r,C767768L,2021-10-21,P703287,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Nlight FOR creamy,400200,292146,Beauty & Grooming,2021-10-13
ODR3285794522a,C451085L,2021-10-22,P707435,400200,1,400200,0,400200,1,1,1,4,Payaxis,nabila_Nchant FOR Olive,319000,277530,Beauty & Grooming,2021-10-03
ODR2099011629x,C228201L,2021-10-24,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-10-01
ODR6709054237g,C804945L,2021-11-30,P136796,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_NTICE FOR Almond,261000,161820,Beauty & Grooming,2021-11-11
ODR7686917852d,C802941L,2021-12-10,P202781,400200,1,400200,0,400200,1,1,0,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-10-25
ODR4629627640k,C887943L,2021-12-12,P707435,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Nchant FOR Olive,319000,277530,Beauty & Grooming,2021-12-11
ODR9218934419d,C207844L,2021-12-15,P202781,400200,1,400200,0,400200,1,1,1,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-12-17
ODR3391938777f,C485693L,2021-12-16,P707435,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Nchant FOR Olive,319000,277530,Beauty & Grooming,2021-07-02
ODR8857736329x,C366090L,2021-12-18,P202781,400200,1,400200,0,400200,1,1,1,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-12-26
ODR4378531872r,C603214L,2021-12-19,P202781,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-12-12
ODR2560740364j,C863827L,2021-12-24,P470236,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2021-12-20
ODR8201085804s,C670128L,2021-12-27,P202781,400200,1,400200,0,400200,1,1,1,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-12-01
ODR5126654058r,C979577L,2021-12-28,P703287,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Nlight FOR creamy,400200,292146,Beauty & Grooming,2021-12-17
ODR2150735949w,C875370L,2021-12-29,P703287,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Nlight FOR creamy,400200,292146,Beauty & Grooming,2021-12-15
ODR3900538606n,C319389L,2021-12-30,P202781,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2021-12-09
ODR6146972806x,C734552L,2021-12-31,P236646,400200,1,400200,0,400200,1,0,0,4,Payaxis,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2021-12-27
ODR9670890951a,C693623L,2022-01-03,P707435,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Nchant FOR Olive,319000,277530,Beauty & Grooming,2022-03-05
ODR5692295933n,C746446L,2022-01-04,P707435,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Nchant FOR Olive,319000,277530,Beauty & Grooming,2022-04-03
ODR4714588298s,C475783L,2022-01-05,P104316,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_Nvite-fair-skin,261000,227070,Beauty & Grooming,2022-05-01
ODR6242020316d,C242882L,2022-01-13,P470236,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-01-24
ODR3988495306t,C242882L,2022-01-14,P470236,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-01-24
ODR2491287376n,C577018L,2022-01-20,P470236,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-01-09
ODR6904881794s,C375470L,2022-01-22,P202781,400200,1,400200,0,400200,1,1,1,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2022-01-16
ODR8695663777p,C242882L,2022-01-24,P470236,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-01-24
ODR9180332060v,C917631L,2022-01-25,P470236,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-01-06
ODR6384222821u,C305512L,2022-01-27,P136796,400200,1,400200,0,400200,1,1,1,1,cod,nabila_NTICE FOR Almond,261000,161820,Beauty & Grooming,2022-01-21
ODR7787509578o,C837184L,2022-01-29,P202781,400200,1,400200,0,400200,1,1,1,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2022-01-28
ODR7146464871i,C746876L,2022-02-01,P136796,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_NTICE FOR Almond,261000,161820,Beauty & Grooming,2022-01-28
ODR2529258479i,C749236L,2022-02-02,P470236,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-02-25
ODR4002144691x,C409050L,2022-02-04,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2022-01-19
ODR1999652385d,C349467L,2022-02-14,P202781,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2022-02-21
ODR2607597503q,C430739L,2022-02-15,P470236,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-02-02
ODR6331993301u,C702867L,2022-02-16,P202781,400200,1,400200,0,400200,1,1,0,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2022-02-09
ODR9222999687q,C430739L,2022-02-17,P470236,400200,1,400200,0,400200,1,1,1,4,Payaxis,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-02-02
ODR5485101318a,C505505L,2022-02-18,P470236,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-02-24
ODR9834069021l,C917631L,2022-02-19,P470236,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-01-06
ODR1290063205z,C942480L,2022-02-20,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2022-02-24
ODR8916336556f,C167482L,2022-02-21,P395322,400200,1,400200,0,400200,1,0,0,4,Payaxis,HOS_ELPIW100,340170,207466,Beauty & Grooming,2022-02-17
ODR9152316157s,C379450L,2022-02-22,P707435,400200,1,400200,0,400200,1,0,0,1,cod,nabila_Nchant FOR Olive,319000,277530,Beauty & Grooming,2022-02-02
ODR8361179369f,C727310L,2022-02-23,P470236,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-02-27
ODR2938193278b,C821363L,2022-02-25,P202781,400200,1,400200,0,400200,1,1,0,1,cod,nabila_NGELIC FOR IVORY,400200,288144,Beauty & Grooming,2022-02-23
ODR8995591664i,C306419L,2022-02-26,P470236,400200,1,400200,0,400200,1,0,0,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-02-21
ODR8229766863y,C732178L,2022-02-27,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2022-02-18
ODR3561657337m,C839869L,2022-02-28,P707435,400200,1,400200,0,400200,1,0,0,1,cod,nabila_Nchant FOR Olive,319000,277530,Beauty & Grooming,2022-02-25
ODR2155035654k,C758391L,2022-03-01,P470236,400200,1,400200,0,400200,1,0,0,4,Payaxis,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-01-12
ODR5715436692b,C812198L,2022-03-02,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2022-02-21
ODR6838003017q,C409862L,2022-03-04,P236646,400200,1,400200,0,400200,1,0,0,7,Easypay,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2022-04-27
ODR5456183055f,C919265L,2022-03-05,P470236,400200,1,400200,0,400200,1,1,1,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-05-27
ODR2797990728d,C364393L,2022-03-14,P470236,400200,1,400200,0,400200,1,0,0,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-03-12
ODR7554489508h,C543153L,2022-03-15,P470236,400200,1,400200,0,400200,1,1,0,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-03-04
ODR2718315774f,C569230L,2022-03-18,P470236,400200,1,400200,0,400200,1,1,0,3,customercredit,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-02-01
ODR7550165106r,C364393L,2022-03-21,P470236,400200,1,400200,0,400200,1,1,0,1,cod,nabila_Ngage FOR Honey,400200,272136,Beauty & Grooming,2022-03-12
ODR4011681307w,C197331L,2022-03-31,P236646,400200,1,400200,0,400200,1,1,1,1,cod,Nvite for Fair Skin No Makeup Face Perfecting Palette,400200,256128,Beauty & Grooming,2022-03-23
